song_id,valence_mean,arousal_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,chroma_cqt_mean,chroma_cens_mean,melspectrogram_mean,tonnetz_mean,rhythm.tempogram_mean,mfcc_mean,onset_detect_mean,harmonic_mean,percussive_mean,rms_mean,zero_crossing_rate_mean,chroma_stft_std,spectral_centroid_std,spectral_bandwidth_std,spectral_rolloff_std,chroma_cqt_std,chroma_cens_std,melspectrogram_std,tonnetz_std,rhythm.tempogram_std,mfcc_std,onset_detect_std,harmonic_std,percussive_std,rms_std,zero_crossing_rate_std
1150,4.1,2.3,0.30353853,566.1749172,736.4136335,886.6057499,0.38706946,0.216038104,0.64477944,0.030426266,0.149523852,-10.406202,1904.825397,-8.02E-05,-0.00042969,0.047025707,0.020884479,0.29653895,114.5761128,139.6116432,212.6426974,0.28880394,0.191470287,6.641124,0.100463783,0.182126033,103.29771,1121.05358,0.05374179,0.008351368,0.03267845,0.007169085
1151,5,5.6,0.4736317,2014.252684,2109.564259,3776.54383,0.5020535,0.256134296,1.3820566,-0.008706975,0.269225469,-1.8079133,1918.428094,-7.92E-05,-0.001466913,0.08887846,0.057082925,0.25733775,185.5078311,135.9364033,251.6276773,0.23915924,0.133148623,5.535661,0.06493639,0.294401832,63.337204,1103.657745,0.074631155,0.023906842,0.014145813,0.012729809
1152,6.1,5.6,0.40161183,1913.796717,2625.980421,3817.221362,0.5326061,0.258787724,1.3538653,-0.003683323,0.239132632,-1.5212953,2024.170507,4.09E-06,3.78E-06,0.07851713,0.039461717,0.2988496,962.054506,755.6628101,2272.050946,0.2530543,0.127915,7.444827,0.05772167,0.264078167,68.54012,1096.555484,0.06526048,0.02860562,0.0307763,0.029053743
1153,3.9,2.5,0.35160226,672.8177762,665.6354573,1119.682118,0.42559266,0.232141648,0.93447614,0.03533744,0.165232125,-12.392035,1793.267176,-7.25E-07,-2.04E-05,0.061424334,0.023058566,0.29532894,87.31776029,92.45490217,200.0426473,0.26908207,0.171591341,6.3411703,0.103995051,0.191419572,95.3966,1079.608261,0.06267897,0.011313579,0.031548735,0.005532247
1154,3.9,4.4,0.3840058,1662.272549,2618.723829,3174.636359,0.43955517,0.231195616,1.3157483,-0.004411365,0.276796314,-3.3905747,2750.416667,-7.77E-06,-2.34E-05,0.07664186,0.029405592,0.30552807,933.9478219,797.245878,2535.340882,0.27996188,0.172863878,8.017741,0.090036088,0.31102014,75.791016,1098.836806,0.07203248,0.021195097,0.03131877,0.022327435
1155,4.2,4.3,0.3478886,1040.017534,1977.431844,1537.518481,0.44884595,0.242418241,0.9022618,-0.002563975,0.149063157,-8.49125,2097.943182,-3.26E-07,-7.80E-07,0.054149505,0.019979345,0.3199884,440.9308815,662.0485419,1192.284734,0.27345228,0.156737775,11.654596,0.070481173,0.170154618,88.39291,1146.925013,0.05807726,0.01855021,0.041165896,0.010700847
1156,7,5.6,0.44242728,2769.541154,3488.733505,6280.078692,0.50996834,0.25648313,1.3203726,-0.009929183,0.160185631,-1.686586,2049.877551,0.000784001,0.000978363,0.07519664,0.051117731,0.28393832,821.0242739,652.1323428,2147.590949,0.26898107,0.132475421,9.718079,0.067738155,0.190000737,59.155888,1207.932273,0.0593645,0.03940616,0.03759805,0.022443311
1157,6.9,6.1,0.44943303,2814.434808,3600.854401,6504.038449,0.50756574,0.252439976,1.7201252,-0.015199425,0.146094854,0.22162603,1886.86,-0.000770188,-0.000858931,0.08885495,0.048134882,0.2787607,871.8915753,731.216221,2387.471897,0.27314073,0.140026398,11.490897,0.070329022,0.174862389,57.257298,1108.526716,0.06884783,0.043642983,0.036243834,0.021267904
1158,6.2,6.2,0.41792268,2867.09868,3544.151818,6488.321877,0.4916702,0.254527764,1.4829227,-0.008876392,0.165833401,-2.0115695,2109.381132,0.00117855,0.001393446,0.07998314,0.054014413,0.287815,777.6331906,612.755464,2000.587122,0.2712706,0.136194533,11.325489,0.071073194,0.195392384,56.809147,1105.761072,0.06279342,0.041720845,0.039978977,0.021699186
1159,5.8,6,0.41304326,2908.454658,3566.458873,6566.715848,0.4860037,0.253978073,1.3833295,-0.008468502,0.167859948,-2.3935807,2106.306818,0.001189509,0.001411192,0.07749397,0.055661417,0.28779894,759.0159715,587.1716398,1928.401078,0.2717606,0.137216878,10.58901,0.071864949,0.196334771,56.45872,1087.174365,0.06100038,0.04004728,0.038463835,0.021475929
1160,6.4,5.4,0.4430676,2761.572305,3485.404892,6265.551002,0.508666,0.256291762,1.8855721,-0.009550086,0.159722508,-0.7725824,2051.616935,0.000959145,0.001220759,0.08988551,0.050981299,0.28310558,821.5304605,655.3879653,2150.560808,0.26886153,0.13284527,13.700062,0.067726532,0.189091914,56.499256,1193.573036,0.07100584,0.04709811,0.04483115,0.022304527
1161,4.1,2.5,0.21135563,1715.118007,2034.084082,2591.228776,0.38173592,0.217397099,0.22960038,-0.004711657,0.222344849,-20.732706,2047.187817,-3.45E-08,-2.26E-06,0.02628915,0.055825815,0.3009607,516.0785227,502.0977607,1082.624671,0.29071972,0.189925866,3.8105266,0.100211954,0.253465345,105.5626,1102.426756,0.03966076,0.003859809,0.030311948,0.024718229
1162,3.6,3.8,0.43605247,1027.221841,1774.031957,1733.539518,0.48481974,0.247139959,1.2066767,0.010282279,0.172257395,-5.205932,1879.980952,-2.09E-05,-0.000233955,0.06629211,0.023665768,0.30506387,581.6868414,865.6599436,1792.890147,0.26299933,0.14918168,8.418984,0.067501368,0.199746609,89.79159,1073.060234,0.06004134,0.025409099,0.04240758,0.011706253
1163,6.2,5.3,0.4916917,2865.494924,3284.981139,6183.301499,0.41644293,0.226168687,2.0762892,0.019375309,0.192094502,-1.5190123,1958.860335,-4.56E-05,-0.00012662,0.093027994,0.05596716,0.2976469,1704.200004,1052.446803,3328.192498,0.28910634,0.179390798,14.064172,0.090005245,0.224868663,65.792175,1057.160092,0.08882672,0.032966923,0.050979998,0.05454834
1164,3.6,3.1,0.2808109,476.6759536,516.9832565,716.6512221,0.36798412,0.214462847,1.6672797,-0.026944688,0.162000436,-5.5688534,1932.641176,-4.10E-07,1.13E-06,0.08863707,0.01803781,0.29226744,50.60578527,82.02844774,75.80341055,0.28401384,0.193233074,9.480698,0.104263782,0.184866889,101.86753,1100.854511,0.08534783,0.012004361,0.02383034,0.00253342
1165,3.5,2.8,0.35005206,2514.348007,3400.280294,5470.928029,0.51741844,0.251387033,1.2132908,0.029057543,0.29162981,-3.6271467,2000.708772,-4.55E-05,5.89E-05,0.06261046,0.050240437,0.29121727,1353.691446,943.9055694,3512.170339,0.25158504,0.141908045,8.93079,0.058781478,0.317324479,71.277145,1108.056007,0.065868616,0.022134295,0.049311034,0.039833848
1166,4.6,3.3,0.371045,796.649836,1500.860327,1277.453387,0.40024832,0.223670096,1.5072782,-0.027532036,0.119909399,-4.2467628,1977.867841,1.27E-05,-3.79E-05,0.081030644,0.016988433,0.30032307,350.3972645,555.4567984,855.2185808,0.2775988,0.182496635,10.878858,0.090053249,0.140606804,87.98703,1136.620452,0.08160582,0.013601275,0.033364467,0.006476823
1167,3.6,2.8,0.27999625,597.4152445,1038.055037,673.4514833,0.36506078,0.209270238,0.735,0.04370336,0.124621339,-14.108782,2095.882353,1.10E-07,-1.18E-06,0.04307537,0.019588317,0.30427435,227.3573555,709.6838681,130.4665245,0.29652697,0.198844917,9.240076,0.105523169,0.168547344,111.42266,1081.737485,0.057966873,0.00816611,0.043061834,0.006171422
1168,4.4,3.3,0.29883447,1245.499163,1731.765636,2086.070719,0.42548907,0.232755225,0.42825386,-0.012451509,0.271883433,-10.365464,1668.805556,-7.32E-07,-1.67E-05,0.041323375,0.036408951,0.30320543,652.9094807,581.3334032,1336.382405,0.26537603,0.170758129,3.3422735,0.097516394,0.299576632,97.511665,1045.124702,0.04472716,0.007194537,0.02462241,0.024556474
1169,3.9,2.8,0.5722818,625.1542379,1093.549532,1109.604401,0.28432745,0.181060569,4.4473214,0.015045509,0.200654927,0.8272568,1902.352941,-1.39E-05,-0.000347707,0.14733396,0.00904832,0.25929368,922.2642629,993.5545558,2232.847095,0.30173516,0.224834169,25.804495,0.131390592,0.236483608,93.32507,1089.595273,0.13732968,0.023650052,0.037019096,0.011705603
1170,3.1,2.1,0.25538048,668.3392944,688.9060875,971.5107921,0.42752188,0.230996828,0.585783,-0.015113736,0.123287305,-13.873173,1961.512195,-2.19E-06,-9.86E-06,0.042058397,0.026905355,0.2920618,72.8419337,153.8173041,107.8092842,0.27249557,0.173129428,9.845711,0.092265159,0.153318986,98.978424,1160.868254,0.052385833,0.007678641,0.034708932,0.006929942
1171,3.6,1.9,0.45095852,289.566373,863.9107163,284.4927242,0.3321984,0.202186733,1.0013689,-0.000680075,0.052385479,-9.755306,2067.702703,-1.39E-06,-4.55E-07,0.061101917,0.009170768,0.33000305,84.43837645,368.2114802,137.8828544,0.3105351,0.206043341,9.9027,0.142944976,0.082606185,121.522446,1123.594181,0.070259385,0.003784383,0.036358528,0.003398055
1172,3.9,2.5,0.35847372,713.2594306,1502.161005,1020.982715,0.35750604,0.210554007,1.1812128,0.005523338,0.130507553,-6.345206,2023.753521,1.41E-06,-1.13E-05,0.06304833,0.013983413,0.3290407,397.6783427,675.6607115,1009.740322,0.29351088,0.197485046,19.028088,0.099255679,0.151994853,89.40842,1167.432896,0.07437349,0.008176444,0.04486064,0.006501938
1173,4.3,4,0.45394048,1567.307436,2166.465155,3017.503976,0.344278,0.202077831,1.5424774,-0.007216431,0.244137525,-5.47347,2463.138462,1.83E-05,-1.56E-05,0.06964329,0.032273677,0.3106554,1037.373104,845.3025654,2333.242111,0.29288363,0.206150148,23.357044,0.111521976,0.278674516,79.25144,871.3688237,0.08119841,0.021275528,0.05629552,0.032076472
1174,3.6,3.3,0.3246233,711.5877135,1103.918016,995.9829409,0.40544033,0.226030028,0.9723709,0.018159923,0.132361844,-18.127995,1886.465409,-2.09E-05,2.01E-05,0.063542135,0.019573243,0.32156724,479.5605002,471.8096272,958.921162,0.28485206,0.179565476,8.593273,0.079299625,0.167273715,95.7697,1120.481101,0.067168385,0.007945786,0.030060459,0.014436319
1175,3.7,3.4,0.3836947,991.3901374,1195.082211,1765.783767,0.53572994,0.260524011,1.3685808,0.013946851,0.127625463,-6.6996346,1736.067485,0.000111445,-0.000115895,0.07521497,0.02899088,0.30572408,834.8067639,837.7885436,1787.99556,0.2639435,0.124340552,11.311061,0.054910343,0.163970493,92.46131,1133.98185,0.06691866,0.03516009,0.038185153,0.019900939
1176,4.9,2.7,0.33728623,1299.595593,1933.364895,2103.737279,0.53494537,0.258269054,0.5676509,-0.003917059,0.3168784,-10.004942,1919.135472,-1.46E-06,-5.96E-06,0.048008073,0.031157282,0.29570043,459.9829941,523.0705135,1381.8305,0.24684899,0.128959021,4.1594915,0.069819297,0.345178972,84.50288,1120.762021,0.04779933,0.011147194,0.025812605,0.009702002
1177,5.2,3.3,0.45271733,1565.090229,2473.986915,3182.264091,0.4304735,0.229415525,1.7783084,0.031248252,0.274289679,-2.381175,1607.674286,2.63E-06,-2.05E-05,0.087856606,0.028084738,0.29797834,694.5131836,752.5182955,1845.189774,0.2789953,0.175219434,12.9841175,0.099596349,0.300970845,72.50557,959.7916096,0.084170565,0.022210225,0.03877013,0.016143418
1178,4.9,4.5,0.25302154,1611.980534,2008.998484,3021.665062,0.48346674,0.247621935,0.28228712,-0.005926838,0.303833396,-7.6400557,1853.71466,1.41E-05,4.39E-06,0.03518928,0.054653235,0.28798786,477.2480256,289.0814321,793.9681536,0.2510056,0.14838029,3.298212,0.07875968,0.330674559,88.86404,1151.755044,0.039177805,0.00664243,0.023258567,0.02581396
1179,3.4,4.1,0.39087406,1238.857888,1645.370449,2285.136182,0.44151825,0.23969658,1.6259496,0.017811827,0.234870724,-4.3774347,2160.923077,0.000187627,0.000753208,0.088788755,0.029277349,0.28398383,638.6422043,813.2735534,1632.683714,0.2622733,0.160869148,7.8393354,0.083086661,0.264916433,79.655876,1032.412854,0.07913599,0.021816678,0.024111513,0.012514414
1180,3.3,2.6,0.34742785,830.7743254,885.076001,1454.085652,0.37539014,0.212374186,1.1913486,0.002482016,0.113695378,-10.057379,1924.705263,1.75E-06,-1.86E-06,0.072874665,0.029462533,0.29431838,118.4622912,112.7088578,243.0491324,0.28595746,0.195526311,6.3476677,0.096388677,0.140327735,93.8044,1117.055857,0.07336334,0.012406574,0.030581472,0.00921712
1181,3.7,4.4,0.4840132,1868.642292,2528.861435,3766.093894,0.43189892,0.235451053,1.6037984,0.011547494,0.2810565,0.12336602,1904.902857,3.62E-05,-0.000111903,0.08950195,0.040856518,0.27647528,438.8831043,450.0728592,1147.790617,0.25307184,0.167021361,6.8880496,0.076090483,0.306410397,61.036953,1207.746164,0.06840067,0.034232512,0.028171351,0.013020859
1182,2.7,2.2,0.4003211,676.6295053,951.172931,1262.509032,0.5492528,0.259516628,1.1201042,0.001978957,0.275540593,-4.992903,1773.860335,8.64E-08,-1.98E-06,0.06876803,0.018556199,0.31144598,322.6966297,430.5908863,856.3988193,0.2521326,0.126429637,9.582876,0.067707567,0.303267923,93.7144,1012.074316,0.069469914,0.013657606,0.031472396,0.008313547
1183,3.7,3.2,0.34992748,750.9487604,1050.506793,1100.08389,0.4082674,0.225492147,1.1951553,0.012962387,0.312776474,-11.650033,1852.748,-2.43E-06,-1.07E-06,0.07606294,0.024152573,0.29012096,125.1166282,163.9966432,206.9979661,0.2714893,0.180240464,5.351745,0.098077602,0.340220124,98.27265,1186.24399,0.07435995,0.007972957,0.017912505,0.006295649
1184,4.2,2.3,0.19406609,520.8317458,706.9094866,655.4127035,0.3238973,0.195536721,0.7854523,-0.032767357,0.137032668,-13.000514,1954.066667,-4.70E-07,-1.20E-06,0.051358018,0.020394057,0.29607075,60.83794726,234.4691217,114.3882133,0.29601392,0.212364602,9.087941,0.117098246,0.15761051,111.79079,1117.849004,0.061697382,0.005261975,0.036426518,0.002600621
1185,6.2,4.8,0.36269808,1275.134768,1690.228517,2449.188298,0.43728432,0.234945164,1.2239938,-0.016165442,0.306692126,-5.1459265,1974.132124,5.66E-06,2.02E-05,0.07726375,0.041298758,0.2998466,287.2428841,214.0699101,693.8635256,0.27361724,0.167732237,6.2780414,0.077602225,0.333923893,80.7657,1097.660563,0.0744694,0.012108184,0.02486838,0.018606549
1186,3.7,1.9,0.37173966,605.7970771,1265.065803,768.0175781,0.3777307,0.216551226,0.8756602,-0.001334981,0.103856345,-12.860223,1876.711111,-3.00E-07,-8.50E-06,0.046463422,0.014796711,0.29742724,416.7505191,861.2843426,1063.536548,0.28474593,0.190889759,9.421219,0.103042448,0.163695763,108.97937,1123.407765,0.061557353,0.008933485,0.0476369,0.004358604
1187,4.4,4.1,0.33342075,1423.168013,1555.33406,2279.602882,0.497775,0.247769781,0.5676298,0.020041266,0.150160161,-10.920866,2517.170984,-3.52E-05,-0.000123754,0.046129588,0.042041066,0.3198043,1217.678458,738.051316,2143.4517,0.27711025,0.14813328,7.12214,0.055322299,0.223818795,88.241,784.652127,0.036223818,0.03674497,0.03822956,0.036431712
1188,4.7,3.3,0.20357874,1118.821078,1076.873262,1817.172345,0.3628368,0.222496462,0.986116,0.005923848,0.089462087,-14.946478,1949.306011,9.87E-07,6.94E-06,0.06699072,0.034575755,0.28802016,170.2244755,136.9316,400.5917282,0.2860432,0.183925685,6.841154,0.123922342,0.120922826,91.3357,1102.828427,0.06939186,0.011054037,0.028289879,0.009043761
1189,4.8,3.2,0.26496425,975.5525351,1076.153477,1738.589487,0.38012195,0.218330651,0.7293981,-0.00062373,0.107647434,-14.166407,2001.521739,9.97E-07,2.67E-06,0.053998493,0.028390229,0.3005025,174.2161378,188.8100145,400.9275954,0.28817737,0.188851954,5.7835684,0.105196002,0.137324505,90.57442,1073.688598,0.05821752,0.008040988,0.029401336,0.006540359
1190,3.5,2.2,0.28214774,834.3222112,967.9251469,1319.542021,0.37817705,0.220164963,0.81831795,0.0050501,0.125681324,-14.127897,1930.91,3.84E-07,-4.64E-06,0.05645529,0.029014816,0.29299718,129.3008802,178.1541956,288.5415713,0.2768212,0.186710264,8.325809,0.111535576,0.149233272,95.07698,1113.914836,0.06211672,0.008513554,0.03217658,0.009467961
1191,4.4,2.6,0.3160254,674.7711979,943.1437484,1095.110045,0.38974744,0.219463938,1.1114217,0.022955129,0.215227752,-8.425426,1185.833333,5.62E-06,-3.21E-06,0.06909293,0.022162627,0.30296087,238.3733007,315.414587,524.4450419,0.29833987,0.187533766,6.4237423,0.100716969,0.283908496,101.81464,767.8156547,0.06780802,0.015533494,0.03051673,0.009538338
1192,3.7,2.9,0.416285,578.7912865,1345.821931,775.9841966,0.37620908,0.213042746,2.6790469,-0.026432514,0.146333418,-1.6162246,2059.808824,-3.52E-06,-2.91E-05,0.11088134,0.011682721,0.30395797,244.9432136,423.5131459,598.9981227,0.2807292,0.194797643,16.982061,0.087305167,0.168876354,92.28768,1123.773178,0.10624755,0.018871114,0.036118697,0.003671871
1193,4.4,3.9,0.38792127,1290.985586,1902.233132,2531.495804,0.42746532,0.235955105,1.4087456,0.005924312,0.109208422,-7.306262,1945.517544,9.83E-08,-7.21E-06,0.07449753,0.025253816,0.31365412,748.7340481,611.2723784,1973.710681,0.29451686,0.166308514,13.949086,0.081151553,0.133856221,81.26411,1112.00337,0.077420525,0.020273164,0.040982485,0.023048321
1194,3.4,2.5,0.41789514,738.9232124,1738.983273,960.3108598,0.41505578,0.229057,1.3525429,-2.84E-05,0.159610684,-4.2140646,2012.492958,-2.31E-06,-2.27E-05,0.06796481,0.012250997,0.315036,374.5244021,628.9451304,959.8853782,0.27534276,0.17568786,16.524012,0.07881319,0.184828736,93.96477,1120.850084,0.07750784,0.011724216,0.04730832,0.00509289
1195,4.2,4,0.3309121,2161.622881,2703.408283,4401.306719,0.46587533,0.241092282,0.91725874,-0.003469458,0.212498865,-13.879951,1383.257485,-2.10E-08,2.51E-05,0.05452839,0.043255092,0.3194417,966.8517008,651.0872542,2197.944199,0.3037974,0.158769785,8.879378,0.091346231,0.241109875,79.82149,1063.784921,0.048680678,0.03518758,0.04286249,0.031741783
1196,3.8,2.7,0.34215406,861.5109164,1596.177404,1303.864338,0.39134642,0.213499583,0.7077879,-0.024855921,0.20127767,-11.42511,1811.070175,4.21E-06,7.26E-05,0.04242516,0.015108878,0.3267834,335.6179765,437.6009093,783.426316,0.29514042,0.194296838,9.005696,0.082325082,0.242613328,103.25315,1133.609355,0.056772444,0.011446004,0.042397495,0.008813707
1197,3.9,2.8,0.1731936,2315.180628,2109.221718,3621.594767,0.33359694,0.20361539,0.6484833,0.029186923,0.261625152,-19.867043,1833.150442,-9.45E-06,-9.53E-07,0.047430936,0.073370935,0.29237396,366.0539897,308.6068705,723.9671329,0.2967459,0.204631636,16.68858,0.113417822,0.296308999,88.43866,1126.663492,0.065965526,0.002436759,0.04619489,0.018496812
1198,3.5,1.8,0.33409438,742.598888,1341.493374,1050.465528,0.49522984,0.246609158,1.003861,-0.015795532,0.260488833,-7.6169567,2007.55,-8.74E-05,-0.000355188,0.057197317,0.018189547,0.31026554,275.1393467,581.1373481,401.5146656,0.2636888,0.150057511,12.003176,0.081559668,0.289786322,97.92392,1276.268329,0.06648494,0.011542423,0.043993045,0.007463271
1199,4.5,3.5,0.4414281,1319.365808,1989.528901,2503.568195,0.5835835,0.268035285,2.0767183,0.00406242,0.270027792,0.106712125,1528.740614,-0.000226001,-0.000725481,0.09464242,0.02498574,0.29774365,612.4900463,715.6326535,1532.165943,0.23735806,0.107193373,12.835611,0.049328866,0.300838692,76.610855,1166.337873,0.0881368,0.027273469,0.042933535,0.015635895
1200,3.2,3.6,0.40447524,848.6649983,1370.990342,1629.323447,0.43383807,0.230067243,1.6873914,-0.002630635,0.308481991,-6.3568487,1981.280182,8.78E-06,-3.76E-06,0.088192046,0.028089167,0.3140418,209.6975297,198.5781787,471.9261915,0.27250534,0.174362832,12.356017,0.09071748,0.335509233,94.17613,1087.957503,0.09296168,0.005391651,0.03222599,0.014858107
1201,6,5.5,0.42511165,3187.887529,3489.941075,6846.064158,0.5869617,0.271552604,1.4826685,-0.004689458,0.247294238,-2.5983155,1710.633094,1.27E-06,-3.38E-05,0.08579055,0.071575027,0.2983956,975.3943242,729.2241267,2262.786033,0.23708522,0.097941393,8.581236,0.055366155,0.27957776,54.641125,1264.610084,0.06903289,0.036590997,0.031103583,0.032127007
1202,4.1,2.7,0.32083803,1028.384095,939.6438982,1903.521823,0.43795165,0.240737385,0.91926354,0.020155768,0.241829053,-21.593185,1961.525253,-9.11E-06,-7.61E-05,0.05583915,0.032294463,0.29469788,166.1852221,197.9085849,326.5063354,0.27112994,0.159307391,11.215812,0.091091975,0.267770924,86.319374,1093.277182,0.06358268,0.014740036,0.041879885,0.010297975
1203,4,3.4,0.33901182,1249.979704,890.6637641,2264.030754,0.5169674,0.25788335,1.7847751,0.022608422,0.251472379,-18.070787,2033.460993,-8.98E-07,-5.29E-05,0.09903739,0.047550355,0.28815365,190.7998627,98.40611246,420.1904513,0.24917072,0.129728605,7.209514,0.073761509,0.278580336,93.443985,1120.479511,0.0850528,0.025973912,0.017172499,0.011787718
1204,6.6,5.5,0.4984173,2860.167895,3210.840062,5997.397068,0.49905568,0.251619237,1.5695276,-0.003810238,0.209559252,1.1607755,1927.368966,-2.74E-07,-5.53E-05,0.09293214,0.066827638,0.2650487,872.1986566,736.6354818,2056.383861,0.25807464,0.141495912,7.1357555,0.070249399,0.235274859,53.925926,1136.627734,0.071962245,0.03530929,0.02424318,0.024123298
1205,6,5.7,0.44241026,2211.885331,2630.420383,4389.862344,0.56769294,0.26912439,1.7497871,0.012630963,0.233610586,-0.54841334,1917.382716,1.01E-06,-6.32E-05,0.094757386,0.052509005,0.28291917,685.4733681,562.4278526,1596.254152,0.24197364,0.104428903,7.9601774,0.055324607,0.258760783,59.910503,1086.175909,0.07043794,0.041276097,0.027162606,0.022612369
1206,5.1,5.8,0.38758168,3073.611911,3134.809281,6546.160416,0.6181908,0.273061907,1.3701241,0.010413759,0.282749754,-1.6119462,1891.691542,-9.67E-06,5.41E-06,0.08543744,0.076051064,0.29758972,713.918992,362.7153401,1345.47355,0.23137169,0.0936511,8.487734,0.047386285,0.309447527,55.983677,1083.01894,0.06696822,0.03298913,0.022090686,0.033853096
1207,4.7,3.4,0.3068384,2656.62182,2888.495913,5247.973822,0.43348905,0.237696862,0.60697716,0.018414246,0.180604692,-15.094245,1866.902439,-4.87E-07,-1.76E-06,0.051307216,0.05999674,0.31791013,1063.068675,532.6190848,1992.679481,0.2963638,0.163809448,3.8223479,0.08687613,0.214872473,77.456535,1044.195426,0.04916783,0.021537106,0.029407857,0.043162038
1208,6.2,4.6,0.4879607,1821.953648,2821.359174,3809.715852,0.45211536,0.243252608,2.0080261,0.013829313,0.220399839,0.47968957,1984.387454,-5.72E-06,-7.50E-05,0.09922024,0.028950316,0.27189845,763.697892,733.5389248,2184.305086,0.2576794,0.155439705,9.702734,0.08286555,0.246611696,63.583515,1113.800035,0.07926564,0.030777944,0.023000425,0.012869659
1209,4.4,2.7,0.2819781,1170.881549,899.1612468,2181.992361,0.4518431,0.241163883,1.1810898,-0.006135616,0.260504308,-20.93441,1926.199301,-2.05E-05,-8.47E-05,0.07583071,0.043032494,0.2868696,130.3684132,76.24550514,325.9902776,0.2654529,0.158661006,7.187969,0.090007751,0.284792684,89.01887,1125.974278,0.07567335,0.011507565,0.026670756,0.011336261
1210,3.8,2.4,0.35531005,873.649387,1702.729132,1197.34276,0.4196305,0.229762214,1.2770712,-0.030225235,0.259395343,-9.595193,1857.300885,-2.05E-07,-1.07E-05,0.07454613,0.016473193,0.3027775,304.2901788,307.9723932,863.0023684,0.28122717,0.17476458,8.582483,0.101405585,0.284846857,89.04898,1108.126254,0.0752843,0.010840966,0.030067256,0.006467772
1211,5.5,4.7,0.43996787,2259.231125,3035.741674,4779.165545,0.49370667,0.249132274,1.6658874,0.022442935,0.224508733,0.20366059,1985.485876,1.93E-05,5.96E-05,0.092299424,0.045571153,0.28406557,901.8155298,866.0890104,2516.568224,0.26178402,0.145830187,8.186107,0.068496577,0.248659482,60.724934,1123.168898,0.076655224,0.02840093,0.023027379,0.020132973
1212,3.5,2.7,0.32537866,1242.988887,1953.499523,2195.164504,0.3833428,0.217000794,1.0332876,-0.008621263,0.232034599,-7.720913,1812.382813,9.07E-07,3.42E-06,0.06071661,0.02360089,0.31836092,913.7187066,783.0293897,2070.329408,0.282478,0.19037854,11.845462,0.098551445,0.257914008,86.220566,1153.181415,0.06905417,0.009951724,0.039862316,0.024894531
1213,3.1,2.8,0.35395682,1230.090646,1979.566136,2144.14259,0.42994148,0.234479805,1.2969301,0.02207979,0.243485291,-9.084026,1909.470046,2.53E-07,3.68E-06,0.0765762,0.024357499,0.29330418,385.0538277,397.5295183,1005.508164,0.2698906,0.168382167,7.33665,0.097189612,0.269602719,79.66135,1132.625664,0.075328656,0.012642576,0.027622772,0.008428111
1214,6.2,5.3,0.44321883,2507.374531,3002.084985,5085.347027,0.5138638,0.255754705,1.3443888,0.009429373,0.205270562,0.050044302,1833.856459,6.08E-06,7.16E-05,0.08362195,0.05523121,0.29363382,806.2869268,681.9710926,1990.310514,0.25944048,0.133876301,7.3785763,0.062067871,0.230889408,61.18462,1132.163948,0.06822945,0.032215875,0.02595844,0.026241662
1215,6.2,5.6,0.45991898,2198.720008,2826.87373,4346.257052,0.4815496,0.251081603,1.265817,0.010191604,0.210209609,-1.7624811,1876.962656,-5.28E-06,-8.26E-05,0.076230116,0.047274343,0.29439273,993.5970531,648.0294666,2015.024037,0.26373774,0.142447752,8.080309,0.077657462,0.24073548,66.09068,1115.626722,0.065842316,0.02810554,0.032162443,0.039123995
1216,5.5,5.3,0.42708313,2244.470943,2910.226794,4629.560895,0.4848211,0.24899779,1.8602109,0.002949708,0.242418236,0.45389804,1835.453846,1.28E-06,8.15E-05,0.0963812,0.046096471,0.28770128,734.555795,555.7304661,1687.763848,0.26602587,0.146059693,9.256388,0.073817958,0.267217932,60.836353,1108.977128,0.07967285,0.032536626,0.028428992,0.023587884
1217,3.9,2.6,0.3988795,875.8056755,1874.590363,1109.098849,0.43047372,0.236274387,1.2945477,0.026712865,0.249101333,-7.4483633,1887.80198,-3.27E-06,-0.000183293,0.07378444,0.015510992,0.2897306,376.331606,369.2043617,1025.512253,0.27572113,0.165854598,9.3220825,0.104574161,0.273745642,90.799965,1136.642411,0.07314443,0.015170326,0.033288974,0.007373601
1218,3.9,4.1,0.33984357,1333.383552,929.7981518,2431.107522,0.5187644,0.260320407,1.1957637,-0.008299978,0.263838203,-19.037804,1929.714286,-1.51E-06,-4.22E-05,0.08284936,0.053209555,0.29087442,173.2810364,90.56085627,384.3827313,0.25061232,0.124766258,5.70219,0.074729364,0.288535268,92.22824,1103.629729,0.069399185,0.024840299,0.013537681,0.014436528
1219,4.3,2.2,0.34671575,946.2793812,1542.03732,1578.418233,0.40629488,0.226139207,1.4388441,-0.021518187,0.225750837,-8.01327,1941.148649,4.11E-07,-1.72E-05,0.077712975,0.018330199,0.3104965,352.4450268,348.2981549,890.9397951,0.28192768,0.179427959,11.602066,0.096162365,0.249072989,85.30334,1117.061203,0.07941261,0.01521134,0.035546035,0.009204679
1220,3.6,2.2,0.42189687,868.6417052,1547.753831,1479.55772,0.40928686,0.224598263,1.603175,0.037190813,0.231114061,-4.73259,1978.476471,1.31E-08,6.39E-07,0.08422425,0.01565599,0.30017784,183.2029013,263.2826233,559.4245661,0.2763631,0.181353118,10.302727,0.088320501,0.258679333,83.42674,1106.321091,0.083037406,0.014575117,0.03207909,0.005240639
